"id","dateAdded","dateUpdated","address","categories","primaryCategories","city","country","keys","latitude","longitude","name","postalCode","province","reviews.date","reviews.dateAdded","reviews.dateSeen","reviews.rating","reviews.sourceURLs","reviews.text","reviews.title","reviews.userCity","reviews.userProvince","reviews.username","sourceURLs","websites"
"AVwdT9_UkufWRAb54ktq","2016-03-23T04:21:34Z","2018-12-25T05:14:39Z","7393 South Ave","Hotels,Budget Hotels,Lodging,Hotels Motels,Motels,Hotel","Accommodation & Food Services","Youngstown","US","us/oh/youngstown/7393southave/-29333786",41.0217,-80.6343,"Days Inn-Boardman","44512","OH","2016-01-02T00:00:00Z",NA,"2016-04-18T00:00:00Z",1,"https://www.tripadvisor.com/Hotel_Review-g50112-d246936-Reviews-or20-Days_Inn_Boardman-Boardman_Youngstown_Ohio.html%25252523REVIEWS","I recently stayed at the days inn in boardman Ohio. I understand it was a smoking room but when I got to my room it reeked of marijuana along with the tub being dirty and dozens of burn marks on the floor from cigarettes. Judging buy the hair that was in the bed I doubt that the sheets had been... More","Bad experience","Douglasville","GA","O9151CHchrisg","https://www.tripadvisor.com/Hotel_Review-g50112-d246936-Reviews-or20-Days_Inn_Boardman-Boardman_Youngstown_Ohio.html%25252523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g50112-d246936-Reviews-or10-Days_Inn_Boardman-Boardman_Youngstown_Ohio.html%25252523REVIEWS,http://www.citysearch.com/profile/8081904/youngstown_oh/days_inn_boardman.html,http://www.tripadvisor.com/Hotel_Review-g50112-d246936-Reviews-Days_Inn_Boardman-Boardman_Youngstown_Ohio.html,http://www.yellowpages.com/youngstown-oh/mip/days-inn-boardman-10085347,https://www.tripadvisor.com/Hotel_Review-g50112-d246936-Reviews-Days_Inn_Boardman-Boardman_Youngstown_Ohio.html","http://www.daysinn.com"
"AVwebW3tIN2L1WUf40LS","2016-06-04T23:00:01Z","2018-12-25T05:07:31Z","120 Colorado Ave","Hotels and motels,Hotel","Accommodation & Food Services","Santa Monica","US","us/ca/santamonica/120coloradoave/849851813",34.011932,-118.494125,"Wyndham Santa Monica At The Pier","90401","CA","2016-11-21T00:00:00.000Z",NA,"2017-08-08T00:00:00Z",4,"https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or100-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS","The stay was good. The only downfall was the hidden parking fee of 47 per night, which I was not made aware of until arrival.Thank you for your feedback. We understand that you have many choices, please keep us in mind in the future if your travels take you back to Santa Monica.","good","Moreno Valley","UnitedStates","Thomas A","https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or240-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,http://www.yellowbook.com/profile/wyndham-santa-monica-at-the-pier_1898261985.html,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or110-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or70-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or10-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or510-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or410-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or520-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or300-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or360-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or530-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or90-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or130-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or160-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or390-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-Wyndham_Santa_Monica_at_the_Pier-Santa_Monica_California.html,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or270-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or320-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or150-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or40-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or200-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or380-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or100-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or220-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or340-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or170-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or60-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or210-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or280-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33052-d82057-Reviews-or330-Wyndham_Santa_Monica_At_The_Pier-Santa_Monica_California.html%2523REVIEWS","http://www.wyndhamsantamonicapier.com"
"AVweHgGAIN2L1WUf2IcI","2015-10-23T00:42:11Z","2018-12-25T05:06:23Z","3565 Commerce Pl","Resorts,Budget Hotels,Corporate Lodging,Lodging,Family-friendly Hotels,Hotels,Weekend Getaway Hotels,Tourist Hotels,Hotel and Meeting Room,Hotels Motels,Hotel,Beach Hotels,Business Hotels","Accommodation & Food Services","Hamburg","US","us/ny/hamburg/3565commercepl/589366818",42.7405,-78.8514,"Holiday Inn Express & Suites Hamburg","14075-3666","NY","2015-10-21T00:00:00Z",NA,"2016-07-31T00:00:00Z,2016-03-17T00:00:00Z",4,"https://www.tripadvisor.com/Hotel_Review-g47848-d93205-Reviews-or10-Holiday_Inn_Express_Suites_Hamburg-Hamburg_New_York.html%25252523REVIEWS","Stayed for one night at this property because of its proximity to my meeting the next day. The lobby was clean, bright and well lit. The rooms were also clean and large. I was a bit dismayed at the price but I stayed anyway. The room rate was higher than other nearby hotels.","Nice Clean","Allentown","PA","Dtravis814","https://www.tripadvisor.com/Hotel_Review-g47848-d93205-Reviews-Holiday_Inn_Express_Suites_Hamburg-Hamburg_New_York.html,http://www.tripadvisor.com/Hotel_Review-g47848-d93205-Reviews-Holiday_Inn_Express_Suites_Hamburg-Hamburg_New_York.html,https://foursquare.com/v/holiday-inn-express--suites-hamburg/4bc398aadce4eee1b4ab719d,http://www.yellowpages.com/hamburg-ny/mip/holiday-inn-express-suites-hamburg-497670903","http://www.ihg.com/holidayinnexpress/hotels/us/en/hamburg/bufrp/hoteldetail?cm_mmc=YextLocal-_-USA-_-BUFRP"
"AVzoM7PX-gnIPe8DUBPz","2016-11-07T18:22:25Z","2018-12-25T05:00:44Z","185 S 3rd St","Hotels,Family-Friendly Hotels,Budget Hotels,Corporate Lodging,Tourist Hotels,Lodging,Hotels Motels,Hotel,Business Hotels","Accommodation & Food Services","Easton","US","us/pa/easton/185s3rdst/305868110",40.688,-75.209,"Days Inn-Easton","18042","PA","2017-07-01T00:00:00.000Z",NA,"2017-07-14T00:00:00Z",3,"http://tripadvisor.com/Hotel_Review-g52563-d102292-Reviews-Days_Inn_Easton-Easton_Pennsylvania.html","MoreMore","Almost okay.","Ballwin","Missouri","John R","https://www.hotels.com/hotel/178000/reviews%20/,http://tripadvisor.com/Hotel_Review-g52563-d102292-Reviews-Days_Inn_Easton-Easton_Pennsylvania.html,http://www.hotels.com/ho178000/%253Flocale%253Den_US%2526pos%253DHCOM_US,http://www.citysearch.com/profile/33742966/easton_pa/days_inn_easton.html","http://www.daysinn.com"
"AVwcuMl7kufWRAb5yTzU","2015-09-16T16:57:52Z","2018-12-23T08:14:33Z","348 N Dupont Hwy","Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Business Hotels,Hotel","Accommodation & Food Services","Dover","US","us/de/dover/348nduponthwy/1440707899",39.1713,-75.5197,"Super 8-Dover","19901","DE","2016-01-11T00:00:00Z",NA,"2016-05-05T00:00:00Z",4,"https://www.tripadvisor.com/Hotel_Review-g34009-d543196-Reviews-Super_8_Dover-Dover_Delaware.html","CP is the manager of this place, and he is very pleasant and nice! He does not take crap and will not let anyone take advantage of his customers! He is a good owner! I went there first in November then December to see my father-in-law with my husband, and we will continue to go there! We plan to go... More","CP the manager is awesome!","Wharton","NJ","540laurau","http://www.citysearch.com/profile/2198296/dover_de/super_8_dover.html,http://www.yellowpages.com/dover-de/mip/super-8-dover-5122843,https://www.tripadvisor.com/Hotel_Review-g34009-d543196-Reviews-Super_8_Dover-Dover_Delaware.html","http://www.super8.com"
"AV3HoVhXa4HuVbed-zd_","2017-08-09T15:33:46Z","2018-12-23T07:37:24Z","4861 W Mcdowell Rd","Bed Breakfasts,Hotels and motels,Budget Hotels,Apartment Hotels,Corporate Lodging,Lodging,Wine Country Hotels,Hotels-Apartment,Motels,Hotels,Apartments,Travel,Family-Friendly Hotels,Extended Stay,Boutique Hotels,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Beach Hotels,Business Hotels,Hotel","Accommodation & Food Services","Phoenix","US","us/az/phoenix/4861wmcdowellrd/-13093580",33.465977,-112.16497,"Crossland Economy Studios-phoenix-west","85035","AZ","2016-12-10T00:00:00.000Z",NA,"2018-11-08T00:00:00Z,2018-08-26T00:00:00Z",1,"https://www.tripadvisor.com/Hotel_Review-g31310-d74816-Reviews-Crossland_Economy_Studios_Phoenix_West-Phoenix_Arizona.html","I had stayed there before and gave them a positive review. However, when I went back, they had changed management. The staff is very negative, incompetent, and nasty. There is no shortage of drama. I went 4 weeks without any housekeeping and then the new manager blamed me. I am now staying in another place for now without any drama and my room is cleaned DAILY! Please don't put yourself through this - GO SOMEWHERE ELSE!","One Bad Experience - GO SOMEWHERE ELSE","Phoenix","Arizona","327smarsh1","http://www.citysearch.com/profile/1654599/phoenix_az/crossland_economy_studios_phoenix_west.html,https://www.yellowpages.com/phoenix-az/mip/crossland-economy-studios-phoenix-west-450923284%2525252523yp-rating,http://www.yellowbook.com/profile/crossland-economy-studios-phoenix-west_1889747585.html,https://www.tripadvisor.com/Hotel_Review-g31310-d74816-Reviews-Crossland_Economy_Studios_Phoenix_West-Phoenix_Arizona.html","http://dms.netmng.com/si/cm/tracking/DGTrackingRedirect.aspx?siclientid=2918andsiredirect=http%3a%2f%2fwww.crosslandstudios.com%2fproperty%2fCrossland-Economy-Studios-Phoenix-West-hotel.htmlandsisearchengine=326andsiproduct=Crossland+Economy+Studios+Phoenix+-+West"
"AWB2c3w1a4HuVbedJ8gL","2016-10-27T17:25:15Z","2018-12-23T07:34:14Z","4350 Commerce Rd","Hotels,Hotels and motels,Hotel","Accommodation & Food Services","Richmond","US","us/va/richmond/4350commercerd/-1321218507",37.46498,-77.42698,"Red Roof Inn Richmond South","23234","VA","2015-10-09T00:00:00Z",NA,"2016-05-07T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g60893-d225196-Reviews-or20-Red_Roof_Inn_Richmond_South-Richmond_Virginia.html%2523REVIEWS","If you travel along Interstate 95 and are looking for a great place to stay, I have it for you. It's the Red Roof Inn at the Bells Road exit 69 in Richmond, Virginia. Located just off the highway, you'll have easy access to the hotel both on and off the interstate. Upon checking in, you'll experience a friendly welcome... More","GET A LOT MORE FOR A LOT LESS","Liverpool","NY","Dan R","https://www.hotels.com/hotel/127433/reviews%20/","http://redroof.com"
"AVwdXjyV_7pvs4fz5J6n","2016-06-23T16:48:40Z","2018-12-23T06:40:04Z","2951 High Point Blvd","Hotels and motels,Resorts,Hotel","Accommodation & Food Services","Kissimmee","US","us/fl/kissimmee/2951highpointblvd/15286901",28.335657,-81.58545,"High Point World Resort","34747","FL","2016-04-13T00:00:00Z",NA,"2016-06-14T00:00:00Z,2016-08-24T00:00:00Z",4,"https://www.tripadvisor.com/Hotel_Review-g34352-d508173-Reviews-High_Point_World_Resort-Kissimmee_Florida.html","This was a quiet and relaxing destination, while only a few miles from Disney. One of the closest non-Disney properties. Staff was friendly and readily available. Rooms were clean and fairly spacious. Furniture was okay a little outdated, beds were fair. We had a two bedroom unit, both bedrooms were upstair, not a problem for us, but might be difficult... More","Quiet, Yet Close to Disney","Granite City","IL","TravelMan12360945","https://www.tripadvisor.com/Hotel_Review-g34352-d508173-Reviews-High_Point_World_Resort-Kissimmee_Florida.html,http://www.yellowbook.com/profile/high-point-world-resort_1887037703.html","http://www.highpointresortorlando.com"
"AVwcqsAw_7pvs4fzxpyM","2016-06-23T16:48:40Z","2018-12-22T09:41:21Z","2225 Kohn Rd","Hotels and motels,Hotel","Accommodation & Food Services","Harrisburg","US","us/pa/harrisburg/2225kohnrd/-252267526",40.306995,-76.85418,"Inn Of The Dove","17110","PA","2014-03-09T00:00:00Z",NA,"2016-04-05T00:00:00Z,2016-06-18T00:00:00Z,2016-08-18T00:00:00Z",4,"https://www.tripadvisor.com/Hotel_Review-g52787-d122486-Reviews-or10-Inn_of_the_Dove-Harrisburg_Pennsylvania.html%25252523REVIEWS","My husband and I were looking forward to a nice romantic getaway and I found this place. We had a wonderful time. The rooms were clean with a nice whirlpool and friendly staff. The decor of the room was nice, with big beds and spacious rooms. Overall we enjoyed our stay.","Nice weekend","York","PA","ashley s","http://www.yellowbook.com/profile/inn-of-the-dove_1536096512.html","http://www.innofthedove.com"
"AVwdUfkJkufWRAb54qNR","2016-03-23T04:32:06Z","2018-12-22T09:37:21Z","1695 Outlet Center Dr","Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel","Accommodation & Food Services","Selma","US","us/nc/selma/1695outletcenterdr/-1157391630",35.517654,-78.295685,"Hampton Inn Selma/smithfield I-95","27576","NC","2016-03-20T00:00:00Z",NA,"2016-03-21T00:00:00Z",5,"http://www.tripadvisor.com/Hotel_Review-g49525-d99904-Reviews-Hampton_Inn_Selma_Smithfield_I_95-Selma_North_Carolina.html","Excellent place to stay off exit 97 of I95. Clean rooms, nice breakfast. Staff very helpful. Good rate. We enjoyed our stay there. There is something to be said about Southern hospitality. It's evident everywhere at the Hampton.","Great stay at Hampton in Selma, NC","New Haven","CT","PrettyWoman44","http://www.yellowbook.com/profile/hampton-inn-selma-smithfield-i-95_1895187435.html,https://www.yellowpages.com/selma-nc/mip/hampton-inn-selma-smithfield-i-95-504667862,https://www.tripadvisor.com/Hotel_Review-g49525-d99904-Reviews-Hampton_Inn_Selma_Smithfield_I_95-Selma_North_Carolina.html","http://www.hamptoninn.com"
"AVwdsGxx_7pvs4fz8XkF","2015-10-24T00:35:39Z","2018-12-22T09:35:34Z","553 W Elkhorn Ave","Hotels,Hotels and motels,Lodging,Bed & Breakfast & Inns,Hotel","Accommodation & Food Services","Estes Park","US","us/co/estespark/553welkhornave/742645367",40.378345,-105.53257,"Maxwell Inn","80517","CO","2015-10-11T00:00:00Z",NA,"2016-04-07T00:00:00Z,2015-10-22T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g60945-d610533-Reviews-or10-The_Maxwell_Inn-Estes_Park_Colorado.html%25252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g60945-d610533-Reviews-The_Maxwell_Inn-Estes_Park_Colorado.html","We arrived late afternoon on October 9th and we're looking for a room. Found this Inn on Trip Advisor. We could not have asked for a more pleasant stay. Our room was so nice. I loved the fact that this young couple are living their dream by owning their hotel. It's obvious they are very hard workers and love what... More","Great Visit","Texarkana","TX","Robin C","http://www.tripadvisor.com/Hotel_Review-g60945-d610533-Reviews-or10-The_Maxwell_Inn-Estes_Park_Colorado.html%25252523REVIEWS,http://www.yellowbook.com/profile/maxwell-inn_1539762849.html,https://www.tripadvisor.com/Hotel_Review-g60945-d610533-Reviews-or20-The_Maxwell_Inn-Estes_Park_Colorado.html%25252523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60945-d610533-Reviews-or30-The_Maxwell_Inn-Estes_Park_Colorado.html%25252523REVIEWS,http://www.yellowpages.com/estes-park-co/mip/the-maxwell-inn-3768004,http://www.tripadvisor.com/Hotel_Review-g60945-d610533-Reviews-or20-The_Maxwell_Inn-Estes_Park_Colorado.html%25252523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60945-d610533-Reviews-or10-The_Maxwell_Inn-Estes_Park_Colorado.html%25252523REVIEWS","http://www.themaxwellinn.com"
"AVwd_szKkufWRAb5_Et4","2017-03-04T12:50:31Z","2018-12-22T09:33:32Z","216 S Goldenrod Rd","Hotels,Hotels and motels,Lodging,Motels,Hotel","Accommodation & Food Services","Orlando","US","us/fl/orlando/216sgoldenrodrd/948505673",28.5415,-81.28655,"Wood Spring Suites-orlando East","32807","FL","2014-12-02T00:00:00.000Z",NA,"2018-12-04T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g34515-d1484267-Reviews-or30-WoodSpring_Suites_Orlando_East-Orlando_Florida.html#REVIEWS","My overall experience was excellent. Great location, close to food, stores,etc. 15-20 minutes from Universaql When I left my key in the room, off hours assistance was outstanding, very quick response in getting door opened. 3:00 PM cdheck was inconvinient. .Value Place strives to provide guests with an environment they can enjoy, feel comfortable and safe, and want to return too. We are glad to hear we did that for you. We wish you well in your future travels and hope you will visit us again soon.","Thanksgiving Holiday","San Pedro","UnitedStates","Robert C","https://www.tripadvisor.com/Hotel_Review-g34515-d1484267-Reviews-or20-WoodSpring_Suites_Orlando_East-Orlando_Florida.html#REVIEWS,http://www.yellowbook.com/profile/wood-spring-suites-orlando-east_1840182045.html","https://www.woodspring.com/extended-stay-hotels/locations/florida/orlando/woodspring-suites-orlando-east"
"AWA5NpGRIxWefVJwuoP1","2017-12-09T02:55:18Z","2018-12-22T08:26:14Z","2351 Otay Center Dr","Hotels,Hotel","Accommodation & Food Services","San Diego","US","us/ca/sandiego/2351otaycenterdr/-819984259",32.578103,-117.01297,"Quality Suites Otay Mesa","92154-7640","CA","2013-04-11T00:00:00.000Z",NA,"2018-12-15T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or40-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS","The staff and the rooms are amazing! We got a room that sleeps 6 (they say 5) for 90 bucks out the door! The free breakfast is complete and delicious. We have stayed here many times and normally the gal that keeps the breakfast items re-filled does great, but this time there was a man, and he was kinda slow and almost didn't get to eat the hot food, but it finally came. Perhaps he had a lot to do and it wasn't his fault.....Great place, one minute from the border, very safe, love this place!","Love this hotel!","Redding","California","TammyBetrus","https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or10-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or20-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or65-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or40-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-Quality_Suites_Otay_Mesa-San_Diego_California.html,https://www.bbb.org/us/ca/otay-mesa/profile/hotels/quality-suites-otay-mesa-1126-172020026,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or30-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or15-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or70-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g60750-d83322-Reviews-or35-Quality_Suites_Otay_Mesa-San_Diego_California.html#REVIEWS","https://www.choicehotels.com/california/san-diego/quality-inn-hotels/ca506"
